,year,month,day,Gcc,SW_IN_ERA,TA_ERA,TA_ERA_DAY,TA_ERA_NIGHT
47,2017.0,2.0,17.0,0.3288300037384033,128.9137725830078,-6.634963512420654,-2.9946999549865723,-9.36359977722168
48,2017.0,2.0,18.0,0.3303599953651428,171.96279907226562,-6.643096446990967,-0.11095999926328659,-10.563300132751465
49,2017.0,2.0,19.0,0.3301500082015991,132.8310089111328,1.8743737936019897,4.801640033721924,0.34661999344825745
50,2017.0,2.0,20.0,0.32905998826026917,137.14915466308594,1.6767849922180176,8.030119895935059,-2.601069927215576
51,2017.0,2.0,21.0,0.32982999086380005,164.31678771972656,-1.8275437355041504,4.013919830322266,-5.397339820861816
52,2017.0,2.0,22.0,0.33017998933792114,104.77271270751953,1.2637120485305786,7.813419818878174,-0.8326699733734131
53,2017.0,2.0,23.0,0.3300600051879883,141.9662628173828,4.38889741897583,12.191650390625,0.24041999876499176
54,2017.0,2.0,24.0,0.33048000931739807,153.5427703857422,9.91392993927002,15.66292953491211,5.335569858551025
55,2017.0,2.0,25.0,0.3301199972629547,151.9513397216797,12.058931350708008,18.11090087890625,7.992650032043457
56,2017.0,2.0,26.0,0.3280700147151947,134.0891876220703,6.6145453453063965,16.743099212646484,-1.9037200212478638
57,2017.0,2.0,27.0,0.3276199996471405,184.1407012939453,-1.275646686553955,5.875730037689209,-4.542449951171875
58,2017.0,2.0,28.0,0.3280400037765503,153.78248596191406,2.350497007369995,8.760100364685059,-1.904360055923462
59,2017.0,3.0,1.0,0.3301199972629547,114.41722869873047,8.340620994567871,12.273619651794434,5.95343017578125
60,2017.0,3.0,2.0,0.32728999853134155,91.13812255859375,10.79809856414795,14.405240058898926,0.7966300249099731
61,2017.0,3.0,3.0,0.32673999667167664,196.97274780273438,-3.4320857524871826,-0.06499999761581421,-5.800660133361816
62,2017.0,3.0,4.0,0.3265399932861328,164.28770446777344,-6.824078559875488,0.4171000123023987,-13.306520462036133
63,2017.0,3.0,5.0,0.32710000872612,185.67572021484375,-12.188865661621094,-6.506100177764893,-15.218480110168457
64,2017.0,3.0,6.0,0.32736000418663025,217.64602661132812,-7.571045398712158,0.3416000008583069,-12.858830451965332
65,2017.0,3.0,7.0,0.3283799886703491,148.8591766357422,-3.58333345502615e-05,5.052000045776367,-3.2742300033569336
66,2017.0,3.0,8.0,0.32791000604629517,77.21968841552734,4.066053867340088,8.763850212097168,2.4069199562072754
67,2017.0,3.0,9.0,0.3275800049304962,216.05026245117188,5.636601448059082,10.283140182495117,2.7646501064300537
68,2017.0,3.0,10.0,0.32774999737739563,149.66143798828125,0.24008958041667938,5.019740104675293,-3.4791300296783447
69,2017.0,3.0,11.0,0.3282400071620941,76.94000244140625,-6.1285080909729,-0.2635500133037567,-12.657560348510742
70,2017.0,3.0,12.0,0.32677000761032104,180.18792724609375,-12.39073657989502,-8.968299865722656,-16.653499603271484
71,2017.0,3.0,13.0,0.3268499970436096,226.32005310058594,-9.931163787841797,-4.499879837036133,-14.677900314331055
72,2017.0,3.0,14.0,0.3350299894809723,135.8810272216797,-3.8403220176696777,0.4431999921798706,-7.186600208282471
73,2017.0,3.0,15.0,0.3295699954032898,100.85631561279297,-4.616916179656982,0.4677000045776367,-10.24927043914795
74,2017.0,3.0,16.0,0.32940998673439026,144.291748046875,-7.855318546295166,-5.881619930267334,-9.411470413208008
75,2017.0,3.0,17.0,0.32965001463890076,182.19972229003906,-7.685375690460205,-2.209779977798462,-13.81332015991211
76,2017.0,3.0,18.0,0.32989001274108887,245.35736083984375,-6.364238739013672,0.7083399891853333,-13.196229934692383
77,2017.0,3.0,19.0,0.32958000898361206,222.53810119628906,-2.656174659729004,1.7745000123977661,-6.209469795227051
78,2017.0,3.0,20.0,0.33000999689102173,220.41346740722656,-2.22139573097229,3.7210700511932373,-7.455870151519775
79,2017.0,3.0,21.0,,237.54151916503906,1.8007291555404663,8.458600044250488,-1.8281999826431274
80,2017.0,3.0,22.0,,216.43467712402344,1.8351271152496338,9.640199661254883,-2.3824799060821533
81,2017.0,3.0,23.0,,261.2397766113281,-7.435267448425293,-2.00570011138916,-10.969120025634766
82,2017.0,3.0,24.0,,184.83065795898438,-3.1683671474456787,1.6883000135421753,-6.874269962310791
83,2017.0,3.0,25.0,,68.87781524658203,2.4010400772094727,3.456939935684204,1.0931400060653687
84,2017.0,3.0,26.0,,116.86288452148438,-0.35925042629241943,4.619229793548584,-3.778700113296509
85,2017.0,3.0,27.0,0.3301900029182434,99.33451843261719,1.6068525314331055,5.262330055236816,-0.09844999760389328
86,2017.0,3.0,28.0,0.33111000061035156,56.33401870727539,2.041499137878418,6.116549968719482,0.13965000212192535
